commit,key_size,key_space_size,backend_size,range_result_limit,kv_type,cmp_oriole,cmp_wal,init_ms,empty_compact_ms,empty_defrag_ms,init_db_size,ratio,conn_size,value_size,read_ops_per_s,read_average_response_s,read_slowest_response_s,read_fastest_response_s,read_stddev_response_s,write_ops_per_s,write_average_response_s,write_slowest_response_s,write_fastest_response_s,write_stddev_response_s,completed_db_size,final_compact_ms,final_defrag_ms,final_db_size
0ac30fcd9,256,65536,21474836480,100,bucket,-1,off,35300,2694,434,44777472,128.0000,2048,256,[5807.3343,5741.7755,5729.8613,5708.8549,5734.3122],[0.3501,0.3539,0.3546,0.3560,0.3545][0.9948,0.9743,1.0212,1.0525,0.8053][0.0065,0.0045,0.0082,0.0057,0.0048][0.1246,0.1287,0.1258,0.1282,0.1282],[45.6190,45.0166,44.1713,44.8462,44.9873],[0.1423,0.1498,0.1522,0.1478,0.1380][0.6620,0.6407,0.6079,0.5894,0.4765][0.0012,0.0010,0.0007,0.0010,0.0010][0.1046,0.1139,0.1112,0.1008,0.1019],45326336,2541,413,45326336
0ac30fcd9,256,65536,21474836480,100,bucket,-1,off,36887,2950,498,63266816,128.0000,2048,512,[5466.3799,5445.8896,5424.9095,5405.6984,5428.7131],[0.3715,0.3734,0.3747,0.3761,0.3745][0.9953,0.9121,0.9203,1.1335,1.0500][0.0080,0.0036,0.0053,0.0090,0.0037][0.1325,0.1355,0.1363,0.1353,0.1355],[42.9407,43.2506,41.3489,40.6802,40.9917],[0.1467,0.1578,0.1486,0.1640,0.1650][0.5509,0.5959,0.5855,0.6382,0.6489][0.0008,0.0008,0.0009,0.0010,0.0008][0.1007,0.1087,0.1058,0.1216,0.1158],67559424,2535,434,67559424
0ac30fcd9,256,65536,21474836480,100,bucket,-1,off,40292,3338,552,93298688,128.0000,2048,1024,[4966.0541,4903.0828,4922.9580,4906.4318,4927.9125],[0.4095,0.4144,0.4128,0.4144,0.4126][1.2564,1.2198,1.2043,1.0470,1.1188][0.0061,0.0048,0.0033,0.0060,0.0044][0.1490,0.1492,0.1492,0.1495,0.1492],[38.5824,37.4711,38.8473,38.9920,37.7356],[0.1720,0.1834,0.1798,0.1804,0.1805][0.7357,0.6414,0.5822,0.8059,0.8141][0.0020,0.0009,0.0009,0.0009,0.0008][0.1178,0.1224,0.1195,0.1225,0.1249],101621760,3080,484,101621760
0ac30fcd9,256,65536,21474836480,100,bucket,-1,off,47815,2254,1110,190341120,128.0000,2048,2048,[3794.6382,3764.0222,3773.5861,3782.9444,3749.8384],[0.5357,0.5400,0.5389,0.5375,0.5426][1.6186,1.4687,1.5235,1.5952,1.5695][0.0127,0.0103,0.0083,0.0063,0.0131][0.1772,0.1873,0.1873,0.1777,0.1833],[31.0433,28.0788,28.9543,29.9288,28.4298],[0.2231,0.2235,0.2267,0.2218,0.2213][0.9147,0.7708,0.9108,0.7953,1.0732][0.0013,0.0021,0.0008,0.0013,0.0007][0.1402,0.1392,0.1423,0.1400,0.1496],211451904,2150,971,211451904
0ac30fcd9,256,65536,21474836480,100,bucket,-1,off,58228,2389,1599,371507200,128.0000,2048,4096,[2875.6962,2898.7913,2928.6364,2928.6627,2938.0370],[0.7068,0.7015,0.6933,0.6945,0.6920][1.8022,1.9992,1.9472,1.9689,2.0418][0.0165,0.0116,0.0149,0.0197,0.0115][0.2272,0.2270,0.2309,0.2330,0.2248],[23.2193,23.2141,23.2755,23.3642,22.8866],[0.2868,0.2767,0.3063,0.2821,0.2957][1.0107,1.0071,1.1475,0.8792,1.1756][0.0015,0.0059,0.0021,0.0040,0.0021][0.1759,0.1685,0.1862,0.1753,0.1912],414261248,2421,1352,414261248
0ac30fcd9,256,65536,21474836480,100,bucket,-1,off,62018,2675,2507,575561728,128.0000,2048,8192,[2076.0927,2067.6681,2079.3364,2082.3688,2075.0748],[0.9797,0.9837,0.9777,0.9768,0.9800][2.5076,2.5265,2.3179,2.6611,2.5489][0.0188,0.0189,0.0280,0.0182,0.0216][0.2859,0.3025,0.2978,0.3016,0.2787],[16.3939,16.8317,16.8950,15.9784,17.0186],[0.3604,0.3617,0.3735,0.3682,0.3454][1.2176,1.0569,1.0660,1.1508,1.2369][0.0043,0.0030,0.0019,0.0030,0.0030][0.2268,0.2267,0.2208,0.2246,0.2265],752910336,3013,2061,752910336
0ac30fcd9,256,65536,21474836480,100,bucket,-1,off,67779,3250,4076,1139163136,128.0000,2048,16384,[1372.9402,1375.6376,1374.1411,1375.9499,1373.7217],[1.4817,1.4788,1.4806,1.4788,1.4813][3.5478,3.4127,3.3907,3.2558,3.4300][0.0935,0.0267,0.0259,0.0304,0.0275][0.3926,0.4006,0.3888,0.3757,0.3899],[10.6952,11.0447,11.3958,10.6978,10.6804],[0.4403,0.4506,0.4387,0.4422,0.4182][1.5130,1.4493,1.5531,1.5945,1.4677][0.0033,0.0059,0.0024,0.0018,0.0043][0.3258,0.3433,0.3261,0.3241,0.3140],1360388096,3372,3267,1360388096
0ac30fcd9,256,65536,21474836480,100,bucket_keys,-1,off,34856,1547,416,41811968,128.0000,2048,256,[5911.1120,5892.3433,5837.0401,5858.1817,5866.6027],[0.3441,0.3448,0.3480,0.3472,0.3466][0.9715,0.9547,0.9819,0.9267,0.9156][0.0038,0.0039,0.0041,0.0051,0.0047][0.1266,0.1236,0.1271,0.1302,0.1268],[46.3744,47.9030,45.8532,45.1270,45.6374],[0.1451,0.1334,0.1442,0.1446,0.1477][0.5506,0.5723,0.5935,0.6296,0.6534][0.0008,0.0006,0.0006,0.0007,0.0011][0.1047,0.0995,0.1101,0.1026,0.1086],44187648,1660,401,44187648
0ac30fcd9,256,65536,21474836480,100,bucket_keys,-1,off,36719,1464,482,63258624,128.0000,2048,512,[5557.1657,5538.7732,5528.5503,5517.0381,5491.9545],[0.3654,0.3667,0.3677,0.3681,0.3701][0.9827,1.1116,1.0052,0.9452,0.9921][0.0067,0.0037,0.0046,0.0067,0.0051][0.1328,0.1322,0.1309,0.1345,0.1325],[42.8919,41.9917,41.1004,42.2185,45.4858],[0.1583,0.1663,0.1565,0.1584,0.1590][0.6202,0.7187,0.5668,0.5639,0.4772][0.0007,0.0008,0.0015,0.0012,0.0010][0.1141,0.1204,0.1061,0.1088,0.1059],64012288,666,434,64012288
0ac30fcd9,256,65536,21474836480,100,bucket_keys,-1,off,40374,1512,547,93405184,128.0000,2048,1024,[5060.5879,4991.2487,5000.8880,5017.9987,4994.2620],[0.4015,0.4071,0.4059,0.4050,0.4071][1.3147,1.0901,1.1594,1.1986,1.3456][0.0047,0.0060,0.0047,0.0055,0.0046][0.1491,0.1456,0.1492,0.1453,0.1474],[40.7814,40.2948,39.5641,38.9857,38.4724],[0.1774,0.1699,0.1888,0.1737,0.1855][0.6954,0.6588,0.6316,0.6078,0.6332][0.0013,0.0010,0.0012,0.0012,0.0013][0.1234,0.1154,0.1268,0.1138,0.1212],101834752,1524,478,101834752
0ac30fcd9,256,65536,21474836480,100,bucket_keys,-1,off,47298,1732,1097,190300160,128.0000,2048,2048,[3837.6813,3796.2903,3822.0948,3774.2690,3780.4278],[0.5298,0.5351,0.5316,0.5389,0.5378][1.4535,1.3578,1.6491,1.6240,1.4493][0.0158,0.0147,0.0079,0.0116,0.0052][0.1784,0.1819,0.1824,0.1762,0.1810],[28.2581,29.5142,29.5593,28.8831,29.5445],[0.2292,0.2202,0.2327,0.2287,0.2216][0.8691,0.7590,0.8710,0.9118,0.7464][0.0011,0.0015,0.0020,0.0020,0.0018][0.1510,0.1340,0.1578,0.1459,0.1380],211247104,1985,935,211247104
0ac30fcd9,256,65536,21474836480,100,bucket_keys,-1,off,58793,1893,1599,371441664,128.0000,2048,4096,[2922.7173,2918.1350,2944.5983,2948.1799,2942.6521],[0.6953,0.6971,0.6905,0.6890,0.6908][1.7439,1.8918,1.8051,1.9218,2.0514][0.0264,0.0141,0.0104,0.0106,0.0087][0.2260,0.2366,0.2271,0.2292,0.2287],[23.4207,22.1392,22.2354,23.2205,22.6689],[0.2822,0.2767,0.2864,0.2895,0.2934][0.9403,0.9215,1.0230,1.0361,1.2779][0.0030,0.0027,0.0020,0.0019,0.0018][0.1769,0.1650,0.1830,0.1793,0.1924],413138944,2157,1333,413138944
0ac30fcd9,256,65536,21474836480,100,bucket_keys,-1,off,61814,2167,2462,575578112,128.0000,2048,8192,[2066.4806,2059.7976,2072.6101,2069.0991,2077.9146],[0.9840,0.9866,0.9812,0.9825,0.9782][2.5867,2.5844,2.7567,2.7575,2.6212][0.0182,0.0200,0.0217,0.0269,0.0334][0.3025,0.2973,0.3012,0.2881,0.2901],[16.0026,15.7529,16.5876,16.7173,16.1974],[0.3584,0.3686,0.3683,0.3620,0.3501][1.1026,1.5083,1.0583,1.0798,1.3636][0.0020,0.0044,0.0025,0.0032,0.0043][0.2160,0.2339,0.2219,0.2182,0.2218],751714304,2535,2070,751714304
0ac30fcd9,256,65536,21474836480,100,bucket_keys,-1,off,67388,2710,4141,1139236864,128.0000,2048,16384,[1376.9249,1374.8227,1373.8389,1371.0643,1376.8336],[1.4778,1.4798,1.4809,1.4839,1.4780][3.5210,3.3105,3.6390,3.3214,3.8174][0.0339,0.0282,0.0491,0.0336,0.0291][0.3973,0.3876,0.3826,0.3990,0.3797],[10.6634,10.7099,10.6464,11.1124,10.5648],[0.4363,0.4468,0.4381,0.4407,0.4220][1.5976,1.3123,1.8815,1.4963,1.3974][0.0035,0.0042,0.0018,0.0015,0.0036][0.3296,0.3258,0.3336,0.3236,0.3107],1358299136,3229,3279,1358299136
0ac30fcd9,256,65536,21474836480,100,lbr_now_norm,-1,off,36240,668,632,120012800,128.0000,2048,256,[13727.8532,13588.3368,13300.6842,13483.2657,13447.7061],[0.1479,0.1493,0.1528,0.1506,0.1507][0.3856,0.3457,0.4631,0.3454,0.4818][0.0072,0.0047,0.0104,0.0110,0.0062][0.0265,0.0311,0.0375,0.0307,0.0404],[105.3820,104.8659,102.4430,106.3175,103.2203],[0.0211,0.0215,0.0219,0.0217,0.0232][0.1551,0.1537,0.1883,0.1703,0.2105][0.0006,0.0008,0.0007,0.0007,0.0008][0.0243,0.0244,0.0241,0.0236,0.0234],111083520,568,611,111083520
0ac30fcd9,256,65536,21474836480,100,lbr_now_norm,-1,off,37579,660,696,141336576,128.0000,2048,512,[12336.0955,12308.2458,12082.9243,12060.6203,12113.2060],[0.1644,0.1647,0.1681,0.1683,0.1675][0.4167,0.4619,0.4162,0.4186,0.4685][0.0090,0.0097,0.0091,0.0089,0.0046][0.0357,0.0381,0.0389,0.0355,0.0382],[96.2580,95.1776,97.1783,97.1209,95.0196],[0.0242,0.0252,0.0244,0.0259,0.0284][0.1800,0.1965,0.1813,0.1803,0.2048][0.0008,0.0007,0.0007,0.0007,0.0007][0.0241,0.0279,0.0243,0.0275,0.0295],132374528,601,652,132374528
0ac30fcd9,256,65536,21474836480,100,lbr_now_norm,-1,off,41373,657,770,171163648,128.0000,2048,1024,[10453.1293,10278.2608,10209.9948,10252.7669,10236.2017],[0.1943,0.1973,0.1989,0.1980,0.1984][0.5423,0.5469,0.5520,0.5164,0.4795][0.0071,0.0093,0.0099,0.0085,0.0117][0.0418,0.0403,0.0470,0.0419,0.0428],[83.1151,79.7926,79.5760,80.9501,79.9876],[0.0329,0.0332,0.0348,0.0357,0.0346][0.2013,0.2868,0.2765,0.2640,0.2349][0.0008,0.0010,0.0008,0.0009,0.0009][0.0346,0.0340,0.0358,0.0372,0.0352],168722432,603,708,168722432
0ac30fcd9,256,65536,21474836480,100,lbr_now_norm,-1,off,48815,649,1382,285892608,128.0000,2048,2048,[6966.0176,6876.6734,6889.2630,6875.3816,6844.8675],[0.2917,0.2955,0.2950,0.2954,0.2969][0.6918,0.6620,0.6343,0.7431,0.6791][0.0150,0.0088,0.0101,0.0121,0.0028][0.0526,0.0540,0.0557,0.0536,0.0539],[55.9585,53.0417,54.2930,52.9961,51.3021],[0.0361,0.0392,0.0422,0.0412,0.0401][0.3108,0.3179,0.3343,0.3155,0.3115][0.0011,0.0008,0.0008,0.0011,0.0007][0.0495,0.0482,0.0550,0.0558,0.0513],296591360,637,1263,296591360
0ac30fcd9,256,65536,21474836480,100,lbr_now_norm,-1,off,59272,656,1928,465977344,128.0000,2048,4096,[4742.2606,4699.6867,4693.4030,4681.6595,4688.5829],[0.4289,0.4329,0.4334,0.4344,0.4338][0.9933,0.9866,0.9572,0.9230,0.9775][0.0154,0.0113,0.0106,0.0186,0.0187][0.0854,0.0847,0.0878,0.0822,0.0788],[37.1334,36.0123,36.3210,36.7541,36.3079],[0.0694,0.0630,0.0656,0.0639,0.0592][0.4450,0.4781,0.4941,0.4335,0.4373][0.0014,0.0014,0.0016,0.0014,0.0015][0.0982,0.0933,0.0941,0.0926,0.0842],498302976,643,1622,498302976
0ac30fcd9,256,65536,21474836480,100,lbr_now_norm,-1,off,61449,654,2836,664723456,128.0000,2048,8192,[2949.7401,2922.5659,2917.0064,2913.7856,2919.3021],[0.6902,0.6962,0.6975,0.6982,0.6971][1.4653,1.5188,1.5576,1.5048,1.5484][0.0291,0.0198,0.0210,0.0195,0.0127][0.1458,0.1449,0.1556,0.1495,0.1515],[22.8429,22.4696,23.1673,23.1270,22.6074],[0.0984,0.1017,0.1092,0.1058,0.1006][0.7140,0.7344,0.6969,0.7071,0.6916][0.0013,0.0013,0.0021,0.0024,0.0017][0.1592,0.1591,0.1682,0.1686,0.1604],836493312,741,2334,836493312
0ac30fcd9,256,65536,21474836480,100,lbr_now_norm,-1,off,68416,647,4476,1224163328,128.0000,2048,16384,[1794.3916,1778.8689,1783.8111,1779.2509,1779.7464],[1.1340,1.1441,1.1407,1.1438,1.1433][2.3397,2.4078,2.3764,2.3842,2.3391][0.0248,0.0330,0.0314,0.0376,0.0311][0.2807,0.2855,0.2800,0.2904,0.2906],[13.6867,13.4510,13.5880,13.4268,14.0450],[0.2092,0.1911,0.2072,0.2011,0.2120][1.1349,1.1168,1.1490,1.1255,1.1510][0.0022,0.0019,0.0026,0.0025,0.0021][0.3186,0.3015,0.3143,0.3090,0.3193],1440956416,842,3603,1440956416
0ac30fcd9,256,65536,21474836480,100,lbr_now_nifs,-1,off,36145,681,722,137650176,128.0000,2048,256,[18319.2784,17492.6788,17651.3791,17478.6534,17472.8447],[0.1105,0.1158,0.1148,0.1160,0.1160][0.2512,0.2621,0.2824,0.2755,0.2492][0.0043,0.0086,0.0017,0.0090,0.0080][0.0194,0.0216,0.0222,0.0233,0.0206],[141.9209,135.9670,137.7370,142.3288,134.2227],[0.0193,0.0225,0.0217,0.0222,0.0204][0.1192,0.1109,0.1497,0.1498,0.1151][0.0010,0.0008,0.0011,0.0011,0.0007][0.0168,0.0196,0.0209,0.0212,0.0183],128827392,573,663,128827392
0ac30fcd9,256,65536,21474836480,100,lbr_now_nifs,-1,off,37910,689,780,180305920,128.0000,2048,512,[15190.8491,15456.7972,15033.5499,15012.3050,14917.6731],[0.1332,0.1312,0.1348,0.1350,0.1357][0.3571,0.3285,0.3052,0.3324,0.3005][0.0121,0.0050,0.0061,0.0020,0.0102][0.0271,0.0251,0.0257,0.0274,0.0271],[122.2404,119.1209,117.3925,117.2277,118.2833],[0.0264,0.0242,0.0252,0.0255,0.0271][0.1453,0.1231,0.1519,0.1550,0.2060][0.0009,0.0009,0.0007,0.0008,0.0009][0.0228,0.0216,0.0222,0.0229,0.0255],171925504,598,744,171925504
