commit,key_size,key_space_size,backend_size,range_result_limit,kv_type,cmp_oriole,cmp_wal,init_ms,empty_compact_ms,empty_defrag_ms,init_db_size,ratio,conn_size,value_size,read_ops_per_s,read_average_response_s,read_slowest_response_s,read_fastest_response_s,read_stddev_response_s,write_ops_per_s,write_average_response_s,write_slowest_response_s,write_fastest_response_s,write_stddev_response_s,completed_db_size,final_compact_ms,final_defrag_ms,final_db_size
9b9f8680c,256,65536,21474836480,100,lbr_now_norm,-1,lz4,29185,538,623,119848960,.0078,32,256,[92.6059,96.1971,98.6763,97.8680,99.8684],[0.0021,0.0021,0.0021,0.0021,0.0021],[0.0127,0.0117,0.0141,0.0222,0.0109],[0.0008,0.0008,0.0008,0.0009,0.0007],[0.0010,0.0010,0.0011,0.0012,0.0011],[12271.2925,12833.4430,12641.6073,12881.7533,12828.0794],[0.0026,0.0025,0.0025,0.0025,0.0025],[0.2088,0.2728,0.1503,0.1580,0.1491],[0.0005,0.0005,0.0004,0.0005,0.0004],[0.0059,0.0040,0.0038,0.0025,0.0032],550363136,2709,741,550363136
9b9f8680c,256,65536,21474836480,100,lbr_now_norm,-1,lz4,29185,538,623,550363136,.0078,64,256,[138.7475,134.3618,137.7135,138.4653,142.6609],[0.0027,0.0029,0.0029,0.0027,0.0030],[0.0199,0.1137,0.0869,0.0189,0.1691],[0.0009,0.0010,0.0011,0.0009,0.0009],[0.0018,0.0035,0.0033,0.0018,0.0051],[18225.8461,17036.0349,17562.9580,18484.4166,17546.2076],[0.0035,0.0037,0.0036,0.0034,0.0036],[0.0260,0.1530,0.1178,0.0343,0.1755],[0.0006,0.0007,0.0004,0.0006,0.0005],[0.0022,0.0054,0.0043,0.0023,0.0051],550248448,2668,725,550248448
9b9f8680c,256,65536,21474836480,100,lbr_now_norm,-1,lz4,29185,538,623,550248448,.0078,128,256,[192.7687,180.9225,161.8342,173.8179,178.3868],[0.0041,0.0044,0.0050,0.0041,0.0044],[0.0240,0.1571,0.1620,0.0301,0.0433],[0.0012,0.0011,0.0011,0.0009,0.0012],[0.0031,0.0079,0.0109,0.0028,0.0034],[23678.7980,22748.2586,20854.6914,23172.1076,22132.8756],[0.0053,0.0055,0.0060,0.0054,0.0057],[0.0336,0.1568,0.3152,0.0512,0.0470],[0.0010,0.0008,0.0007,0.0010,0.0008],[0.0033,0.0062,0.0110,0.0037,0.0036],550182912,2816,1565,550232064
9b9f8680c,256,65536,21474836480,100,lbr_now_norm,-1,lz4,29185,538,623,550232064,.0078,256,256,[202.0571,206.9047,212.9970,198.1169,214.6708],[0.0077,0.0070,0.0071,0.0080,0.0072],[0.2094,0.0540,0.0419,0.1469,0.0341],[0.0014,0.0013,0.0011,0.0012,0.0016],[0.0081,0.0048,0.0048,0.0102,0.0048],[25227.6948,27377.2608,26849.6238,24973.9312,26870.0953],[0.0099,0.0091,0.0093,0.0100,0.0093],[0.2137,0.0637,0.0503,0.1565,0.0456],[0.0009,0.0010,0.0007,0.0006,0.0010],[0.0105,0.0051,0.0051,0.0105,0.0049],550182912,2406,641,550182912
9b9f8680c,256,65536,21474836480,100,lbr_now_norm,-1,lz4,29185,538,623,550182912,.0078,512,256,[219.7894,201.5387,201.9378,227.1201,214.8795],[0.0153,0.0139,0.0158,0.0141,0.0148],[0.1309,0.1800,0.3366,0.0505,0.0627],[0.0017,0.0019,0.0025,0.0016,0.0015],[0.0108,0.0112,0.0257,0.0081,0.0092],[26923.0390,27028.4729,26105.1611,28904.3116,26946.2035],[0.0182,0.0183,0.0189,0.0170,0.0183],[0.1680,0.1777,0.3544,0.0544,0.1457],[0.0012,0.0010,0.0009,0.0010,0.0007],[0.0099,0.0141,0.0208,0.0073,0.0098],550240256,2486,760,550240256
9b9f8680c,256,65536,21474836480,100,lbr_now_norm,-1,lz4,30282,548,709,141189120,.0078,32,512,[88.7635,95.8158,92.2618,91.4684,93.3863],[0.0024,0.0022,0.0023,0.0023,0.0022],[0.1501,0.0406,0.1176,0.0460,0.0153],[0.0009,0.0009,0.0009,0.0008,0.0009],[0.0054,0.0016,0.0031,0.0022,0.0011],[11401.6035,12002.0989,11447.6030,11999.4590,11594.3803],[0.0028,0.0026,0.0028,0.0026,0.0027],[0.1622,0.1667,0.2410,0.0543,0.1877],[0.0004,0.0005,0.0006,0.0006,0.0005],[0.0059,0.0038,0.0056,0.0020,0.0044],853614592,6112,1756,853614592
9b9f8680c,256,65536,21474836480,100,lbr_now_norm,-1,lz4,30282,548,709,853614592,.0078,64,512,[128.3236,128.3455,138.8937,116.8492,128.8729],[0.0029,0.0029,0.0029,0.0032,0.0031],[0.0336,0.0263,0.0878,0.1297,0.0317],[0.0009,0.0009,0.0010,0.0009,0.0010],[0.0023,0.0023,0.0030,0.0039,0.0027],[16166.6323,17052.1360,17408.9403,14806.3137,16575.1457],[0.0039,0.0037,0.0036,0.0043,0.0038],[0.2086,0.1781,0.1568,0.1549,0.0530],[0.0006,0.0006,0.0008,0.0006,0.0008],[0.0078,0.0047,0.0039,0.0066,0.0032],853647360,5530,859,853647360
9b9f8680c,256,65536,21474836480,100,lbr_now_norm,-1,lz4,30282,548,709,853647360,.0078,128,512,[173.2114,174.9326,168.8488,151.5698,169.7643],[0.0051,0.0044,0.0044,0.0053,0.0044],[0.2168,0.0286,0.0929,0.2145,0.0291],[0.0011,0.0011,0.0011,0.0011,0.0012],[0.0104,0.0036,0.0041,0.0110,0.0034],[21288.5567,22721.1497,21056.1123,19341.9441,21762.9960],[0.0059,0.0055,0.0060,0.0065,0.0058],[0.2214,0.0307,0.2016,0.2149,0.0428],[0.0008,0.0009,0.0008,0.0007,0.0009],[0.0072,0.0039,0.0080,0.0110,0.0043],853549056,5975,1277,853549056
9b9f8680c,256,65536,21474836480,100,lbr_now_norm,-1,lz4,30282,548,709,853549056,.0078,256,512,[173.7972,180.6792,195.7970,169.8653,199.2381],[0.0086,0.0078,0.0077,0.0093,0.0083],[0.1959,0.0482,0.0526,0.1934,0.0596],[0.0013,0.0014,0.0014,0.0014,0.0014],[0.0105,0.0064,0.0060,0.0134,0.0066],[22249.5531,24499.0967,25803.7205,22135.6146,24938.2069],[0.0112,0.0102,0.0097,0.0113,0.0100],[0.1991,0.0681,0.0652,0.2030,0.0586],[0.0013,0.0013,0.0012,0.0010,0.0010],[0.0137,0.0070,0.0061,0.0154,0.0063],853729280,4868,921,853729280
9b9f8680c,256,65536,21474836480,100,lbr_now_norm,-1,lz4,30282,548,709,853729280,.0078,512,512,[212.6116,177.7715,202.3587,200.5746,196.9952],[0.0157,0.0192,0.0167,0.0162,0.0164],[0.0641,0.4425,0.0860,0.0735,0.0853],[0.0021,0.0014,0.0018,0.0021,0.0017],[0.0099,0.0345,0.0109,0.0107,0.0101],[26380.7316,23271.1106,25636.9906,25892.6269,26010.6906],[0.0188,0.0213,0.0193,0.0190,0.0190],[0.0664,0.4522,0.0978,0.0757,0.0966],[0.0010,0.0007,0.0009,0.0014,0.0017],[0.0090,0.0314,0.0098,0.0097,0.0091],858234880,5866,1146,858251264
