commit,key_size,key_space_size,backend_size,range_result_limit,kv_type,cmp_oriole,cmp_wal,init_ms,empty_compact_ms,empty_defrag_ms,init_db_size,ratio,conn_size,value_size,read_ops_per_s,read_average_response_s,read_slowest_response_s,read_fastest_response_s,read_stddev_response_s,write_ops_per_s,write_average_response_s,write_slowest_response_s,write_fastest_response_s,write_stddev_response_s,completed_db_size,final_compact_ms,final_defrag_ms,final_db_size
9b9f8680c,256,65536,21474836480,100,bucket,-1,off,27718,1411,469,45182976,.0078,32,256,[95.1564,94.2335,94.3814,96.9585,93.9923],[0.0042,0.0042,0.0041,0.0041,0.0042],[0.0197,0.0124,0.0126,0.0097,0.0157],[0.0022,0.0028,0.0025,0.0026,0.0025],[0.0011,0.0010,0.0010,0.0010,0.0010],[12011.2553,11971.5196,12021.2455,11970.0289,11940.8295],[0.0026,0.0026,0.0026,0.0026,0.0026],[0.0227,0.0665,0.0101,0.0226,0.0328],[0.0005,0.0005,0.0004,0.0005,0.0004],[0.0012,0.0014,0.0012,0.0012,0.0012],418017280,15598,427,45182976
9b9f8680c,256,65536,21474836480,100,bucket,-1,off,27718,1411,469,45182976,.0078,64,256,[124.6129,122.0554,128.6935,129.7491,126.4716],[0.0048,0.0049,0.0048,0.0049,0.0047],[0.0156,0.0137,0.0122,0.0132,0.0142],[0.0025,0.0027,0.0028,0.0028,0.0025],[0.0013,0.0014,0.0014,0.0015,0.0013],[16446.1015,16371.7182,16380.6300,16252.4186,16275.5396],[0.0038,0.0038,0.0039,0.0039,0.0039],[0.0192,0.0218,0.0208,0.0355,0.0254],[0.0006,0.0005,0.0005,0.0005,0.0005],[0.0015,0.0017,0.0015,0.0017,0.0016],418103296,15425,369,45182976
9b9f8680c,256,65536,21474836480,100,bucket,-1,off,27718,1411,469,45182976,.0078,128,256,[160.3019,160.9964,157.5371,157.4502,152.0154],[0.0067,0.0066,0.0066,0.0066,0.0065],[0.0282,0.0180,0.0179,0.0243,0.0259],[0.0029,0.0031,0.0026,0.0029,0.0027],[0.0023,0.0022,0.0023,0.0022,0.0022],[20117.0693,20127.7866,19833.9067,20053.3518,20501.4704],[0.0062,0.0062,0.0063,0.0062,0.0061],[0.0286,0.0219,0.0292,0.0260,0.0289],[0.0006,0.0006,0.0007,0.0005,0.0006],[0.0022,0.0022,0.0023,0.0022,0.0022],418058240,15410,345,45182976
9b9f8680c,256,65536,21474836480,100,bucket,-1,off,27718,1411,469,45182976,.0078,256,256,[192.3706,183.5243,181.2092,186.1011,185.8740],[0.0107,0.0107,0.0104,0.0108,0.0105],[0.0343,0.0304,0.0268,0.0305,0.0333],[0.0032,0.0032,0.0031,0.0033,0.0033],[0.0039,0.0038,0.0036,0.0040,0.0039],[23598.6439,24022.1217,23817.8565,23965.4588,24030.9208],[0.0105,0.0103,0.0104,0.0104,0.0103],[0.0281,0.0270,0.0485,0.0451,0.0293],[0.0007,0.0008,0.0008,0.0008,0.0008],[0.0032,0.0032,0.0035,0.0032,0.0031],418062336,15434,372,45182976
9b9f8680c,256,65536,21474836480,100,bucket,-1,off,27718,1411,469,45182976,.0078,512,256,[211.8930,215.9498,221.1485,209.0602,209.5926],[0.0195,0.0194,0.0187,0.0189,0.0196],[0.0482,0.0529,0.0433,0.0405,0.0499],[0.0051,0.0047,0.0045,0.0042,0.0059],[0.0065,0.0064,0.0065,0.0063,0.0066],[27285.1146,26673.6624,27247.4444,27716.3234,26591.7147],[0.0180,0.0185,0.0181,0.0177,0.0184],[0.0444,0.0440,0.0489,0.0449,0.0540],[0.0010,0.0015,0.0017,0.0015,0.0019],[0.0050,0.0052,0.0051,0.0050,0.0056],418058240,15425,361,45182976
9b9f8680c,256,65536,21474836480,100,bucket,-1,off,28714,1349,429,67768320,.0078,32,512,[94.2080,89.3406,89.6865,88.7965,93.5484],[0.0042,0.0042,0.0042,0.0042,0.0042],[0.0116,0.0285,0.0110,0.0124,0.0107],[0.0026,0.0026,0.0027,0.0026,0.0026],[0.0010,0.0012,0.0010,0.0011,0.0010],[11572.3470,11520.8197,11349.6516,11526.1620,11747.8226],[0.0027,0.0027,0.0028,0.0027,0.0027],[0.0122,0.0380,0.0158,0.0667,0.0365],[0.0005,0.0005,0.0005,0.0004,0.0005],[0.0012,0.0013,0.0012,0.0014,0.0013],751357952,15536,436,67768320
9b9f8680c,256,65536,21474836480,100,bucket,-1,off,28714,1349,429,67768320,.0078,64,512,[121.0925,120.4283,122.0586,119.2017,125.9344],[0.0050,0.0051,0.0049,0.0050,0.0049],[0.0154,0.0208,0.0133,0.0156,0.0146],[0.0022,0.0026,0.0027,0.0028,0.0027],[0.0015,0.0017,0.0013,0.0015,0.0014],[15854.0111,15787.9067,16087.2991,15795.1204,16039.3720],[0.0040,0.0040,0.0039,0.0040,0.0039],[0.0302,0.0438,0.0148,0.0416,0.0282],[0.0005,0.0005,0.0006,0.0005,0.0006],[0.0017,0.0018,0.0016,0.0017,0.0017],751476736,15599,440,67768320
9b9f8680c,256,65536,21474836480,100,bucket,-1,off,28714,1349,429,67768320,.0078,128,512,[153.3903,150.7110,150.5512,156.7103,149.8390],[0.0069,0.0067,0.0067,0.0068,0.0066],[0.0245,0.0342,0.0165,0.0472,0.0167],[0.0032,0.0031,0.0028,0.0035,0.0028],[0.0025,0.0024,0.0021,0.0026,0.0021],[19612.7680,19836.7401,19618.9882,19399.3743,19748.5886],[0.0064,0.0063,0.0064,0.0065,0.0063],[0.0514,0.0376,0.0267,0.0480,0.0279],[0.0008,0.0008,0.0009,0.0007,0.0008],[0.0026,0.0024,0.0023,0.0025,0.0023],751411200,15695,423,67768320
9b9f8680c,256,65536,21474836480,100,bucket,-1,off,28714,1349,429,67768320,.0078,256,512,[181.1657,183.1223,172.6516,188.2066,177.3423],[0.0107,0.0110,0.0107,0.0111,0.0109],[0.0275,0.0450,0.0328,0.0306,0.0248],[0.0032,0.0038,0.0038,0.0039,0.0034],[0.0039,0.0041,0.0042,0.0040,0.0037],[23452.5774,23307.6480,23077.8901,23031.5947,23125.3521],[0.0106,0.0107,0.0108,0.0108,0.0107],[0.0321,0.0501,0.0603,0.0316,0.0310],[0.0007,0.0008,0.0010,0.0006,0.0009],[0.0033,0.0034,0.0036,0.0033,0.0034],751390720,15640,424,67768320
9b9f8680c,256,65536,21474836480,100,bucket,-1,off,28714,1349,429,67768320,.0078,512,512,[209.1559,204.4586,199.5886,210.6446,206.1766],[0.0200,0.0201,0.0208,0.0197,0.0206],[0.0494,0.0480,0.0471,0.0439,0.0694],[0.0048,0.0053,0.0035,0.0053,0.0042],[0.0073,0.0069,0.0071,0.0065,0.0078],[26312.2904,26728.7254,25467.4540,26517.0726,25757.6395],[0.0187,0.0185,0.0193,0.0186,0.0191],[0.0453,0.0441,0.0491,0.0573,0.0652],[0.0023,0.0021,0.0021,0.0022,0.0012],[0.0052,0.0051,0.0056,0.0052,0.0059],751308800,15731,500,67768320
